,ID,Set
8292,6652,train
8293,9157,train
8294,18904,train
8295,12250,train
8296,12871,train
8297,4586,train
8298,10558,train
8299,6429,train
8300,19113,train
8301,1073,train
8302,16461,train
8303,6408,train
8304,21581,valid
8305,16373,valid
8306,3783,valid
8307,3961,valid
8308,8895,valid
8309,16431,valid
8310,214,valid
8311,3695,valid
8312,4662,valid
8313,9547,valid
8314,10260,valid
8315,834,valid
8316,16270,valid
8317,20777,valid
8318,4031,valid
8319,4371,valid
8320,14984,valid
8321,16299,valid
8322,600,valid
8323,9761,valid
8324,15753,valid
8325,15908,valid
8326,520,valid
8327,3621,valid
8328,3797,valid
8329,20835,valid
8330,15795,valid
8331,15350,valid
8332,19462,valid
8333,3820,valid
8334,1019,valid
8335,5978,valid
8336,912,valid
8337,4380,valid
8338,4269,valid
8339,4477,valid
8340,19448,valid
8341,15871,valid
8342,3405,valid
8343,18013,valid
8344,10183,valid
8345,11943,valid
8346,12483,valid
8347,20946,valid
8348,6536,valid
8349,1611,valid
8350,10534,valid
8351,13397,valid
8352,3811,valid
8353,7030,valid
8354,409,valid
8355,7151,valid
8356,11892,valid
8357,1778,valid
8358,12318,valid
8359,12235,valid
8360,17864,valid
8361,13015,valid
8362,9544,valid
8363,13016,valid
8364,6562,valid
8365,16552,valid
8366,12303,valid
8367,11844,valid
8368,3757,valid
8369,16520,valid
8370,15898,valid
8371,12026,valid
8372,7288,valid
8373,831,valid
8374,19230,valid
8375,6568,valid
8376,9747,valid
8377,16188,valid
8378,6170,valid
8379,3379,valid
8380,6959,valid
8381,18482,valid
8382,224,valid
8383,441,valid
8384,6637,valid
8385,15968,valid
8386,12549,valid
8387,9364,valid
8388,16438,valid
8389,10024,valid
8390,6560,valid
8391,12865,valid
8392,375,valid
8393,187,valid
8394,3246,valid
8395,6091,valid
8396,15837,valid
8397,276,valid
8398,1066,valid
8399,10011,valid
8400,12663,valid
8401,784,valid
8402,3384,valid
8403,148,valid
8404,9134,valid
8405,14997,valid
8406,589,valid
8407,16129,valid
8408,9874,valid
8409,3990,valid
8410,13555,valid
8411,18729,valid
8412,1059,valid
8413,18718,valid
8414,15500,valid
8415,9076,valid
8416,9865,valid
8417,3879,valid
8418,6060,valid
8419,19535,valid
8420,73,valid
8421,6146,valid
8422,6385,valid
8423,6472,valid
8424,13603,valid
8425,7682,valid
8426,12574,valid
8427,6940,valid
8428,1098,valid
8429,12251,valid
8430,12452,valid
8431,7518,valid
8432,4077,valid
8433,248,valid
8434,19204,valid
8435,18889,valid
8436,552,valid
8437,3587,valid
8438,12634,valid
8439,18520,valid
8440,10406,valid
8441,4155,valid
8442,12079,valid
8443,7338,valid
8444,4568,valid
8445,18760,valid
8446,149,valid
8447,9165,valid
8448,12910,valid
8449,9910,valid
8450,15276,valid
8451,16463,valid
8452,15108,valid
8453,3382,valid
8454,372,valid
8455,9474,valid
8456,19,valid
8457,17953,valid
8458,12774,valid
8459,421,valid
8460,1552,valid
8461,15176,valid
8462,21010,valid
8463,9347,valid
8464,16273,valid
8465,7167,valid
8466,9808,valid
8467,10060,valid
8468,13068,valid
8469,18103,valid
8470,21288,valid
8471,3569,valid
8472,4201,valid
8473,15368,valid
8474,18862,valid
8475,7466,valid
8476,12154,valid
8477,9640,valid
8478,3563,valid
8479,9156,valid
8480,7551,valid
8481,3248,valid
8482,3276,valid
8483,9190,valid
8484,6651,valid
8485,4276,valid
8486,3155,valid
8487,264,valid
8488,13525,valid
8489,11869,valid
8490,417,valid
8491,3577,valid
8492,20914,valid
8493,3132,valid
8494,3429,valid
8495,9731,valid
8496,16541,valid
8497,12260,valid
8498,11835,valid
8499,7688,valid
8500,15768,valid
8501,3148,valid
8502,12991,valid
8503,12479,valid
8504,10180,valid
8505,10599,valid
8506,12472,valid
8507,17869,valid
8508,3546,valid
8509,7496,valid
8510,7058,valid
8511,16218,valid
8512,7651,valid
8513,18742,valid
8514,9900,valid
8515,15613,valid
8516,16555,valid
8517,18946,valid
8518,13156,valid
8519,3200,valid
8520,16395,valid
8521,9739,valid
8522,3294,valid
8523,6703,valid
8524,4383,valid
8525,12465,valid
8526,15559,valid
8527,1002,valid
8528,4131,valid
8529,1490,valid
8530,6814,valid
8531,4631,valid
8532,1576,valid
8533,18233,valid
8534,15165,valid
8535,6285,valid
8536,8999,valid
8537,9594,valid
8538,15073,valid
8539,1000,valid
8540,736,valid
8541,7360,valid
8542,16323,valid
8543,10434,valid
8544,10502,valid
8545,18277,valid
8546,13104,valid
8547,4030,valid
8548,12439,valid
8549,9336,valid
8550,18750,valid
8551,3737,valid
8552,3118,valid
8553,18419,valid
8554,16324,valid
8555,9551,valid
8556,16035,valid
8557,18621,valid
8558,3332,valid
8559,13006,valid
8560,1536,valid
8561,15881,valid
8562,12496,valid
8563,8946,valid
8564,3356,valid
8565,20859,valid
8566,3451,valid
8567,3261,valid
8568,6039,valid
8569,3009,valid
8570,18278,valid
8571,17884,valid
8572,891,valid
8573,1104,valid
8574,3471,valid
8575,7292,valid
8576,12684,valid
8577,4652,valid
8578,10555,valid
8579,15943,valid
8580,11988,valid
8581,15732,valid
8582,19330,valid
8583,1063,valid
8584,16356,valid
8585,12437,valid
8586,228,valid
8587,3479,valid
8588,17990,valid
8589,18203,valid
8590,4539,valid
8591,12463,valid
8592,9060,valid
8593,3556,valid
8594,14975,valid
8595,13105,valid
8596,17932,valid
8597,18336,valid
8598,6747,valid
8599,4087,valid
8600,10266,valid
8601,18780,valid
8602,18974,valid
8603,4739,valid
8604,10631,valid
8605,13120,valid
8606,19343,valid
8607,1646,valid
8608,4375,valid
8609,1127,valid
8610,21136,valid
8611,19437,valid
8612,20737,valid
8613,14914,valid
8614,422,valid
8615,16037,valid
8616,7562,valid
8617,3002,valid
8618,10589,valid
8619,3397,valid
8620,12485,valid
8621,9548,valid
8622,1313,valid
8623,3508,valid
8624,18658,valid
8625,13226,valid
8626,460,valid
8627,19210,valid
8628,9103,valid
8629,12414,valid
8630,3368,valid
8631,21340,valid
8632,18836,valid
8633,20852,valid
8634,16256,valid
8635,772,valid
8636,14901,valid
8637,13503,valid
8638,833,valid
8639,10131,valid
8640,15776,valid
8641,4655,valid
8642,12244,valid
8643,9588,valid
8644,6936,valid
8645,15916,valid
8646,9620,valid
8647,7177,valid
8648,9395,valid
8649,18774,valid
8650,10085,valid
8651,18505,valid
8652,12745,valid
8653,22,valid
8654,18633,valid
8655,15543,valid
8656,16508,valid
8657,418,valid
8658,7078,valid
8659,19222,valid
8660,430,valid
8661,16567,valid
8662,12353,valid
8663,3375,valid
8664,13216,valid
8665,18341,valid
8666,13299,valid
8667,16131,valid
8668,7144,valid
8669,19485,valid
8670,12048,valid
8671,1318,valid
8672,10358,valid
8673,17868,valid
8674,10356,valid
8675,9785,valid
8676,6688,valid
8677,4211,valid
8678,13147,valid
8679,12789,valid
8680,16153,valid
8681,6803,valid
8682,13572,valid
8683,6167,valid
8684,21111,valid
8685,10512,valid
8686,10000,valid
8687,4182,valid
8688,12447,valid
8689,4019,valid
8690,12279,valid
8691,16274,valid
8692,13553,valid
8693,12373,valid
8694,12533,valid
8695,3068,valid
8696,12272,valid
8697,21575,valid
8698,6340,valid
8699,3860,valid
8700,8901,valid
8701,1262,valid
8702,16227,valid
8703,3480,valid
8704,7541,valid
8705,16469,valid
8706,1147,valid
8707,19337,valid
8708,15004,valid
8709,18895,valid
8710,9224,valid
8711,10479,valid
8712,16528,valid
8713,19449,valid
8714,10451,valid
8715,7041,valid
8716,14978,valid
8717,9962,valid
8718,1363,valid
8719,7191,valid
8720,3062,valid
8721,9265,valid
8722,12490,valid
8723,11854,valid
8724,7545,valid
8725,4139,valid
8726,3700,valid
8727,13399,valid
8728,21026,valid
8729,3371,valid
8730,18901,valid
8731,9944,valid
8732,13594,valid
8733,3214,valid
8734,489,valid
8735,10109,valid
8736,3242,valid
8737,10197,valid
8738,3308,valid
8739,6550,valid
8740,12848,valid
8741,6444,valid
8742,3240,valid
8743,484,valid
8744,12714,valid
8745,9809,valid
8746,14990,valid
8747,1682,valid
8748,21432,valid
8749,14998,valid
8750,3213,valid
8751,9080,valid
8752,13009,valid
8753,9934,valid
8754,13369,valid
8755,16197,valid
8756,10402,valid
8757,15850,valid
8758,1428,valid
8759,18955,valid
8760,9960,valid
8761,19388,valid
8762,8890,valid
8763,18881,valid
8764,474,valid
8765,18661,valid
8766,12357,valid
8767,7527,valid
8768,13521,valid
8769,3802,valid
8770,7255,valid
8771,12400,valid
8772,4301,valid
8773,15396,valid
8774,691,valid
8775,18137,valid
8776,4339,valid
8777,15199,valid
8778,10547,valid
8779,20725,valid
8780,9065,valid
8781,15054,valid
8782,15836,valid
8783,9806,valid
8784,18422,valid
8785,6343,valid
8786,9036,valid
8787,6934,valid
8788,19305,valid
8789,18020,valid
8790,1571,valid
8791,7120,valid
8792,18754,valid
8793,12762,valid
8794,167,valid
8795,407,valid
8796,7555,valid
8797,3825,valid
8798,12518,valid
8799,12457,valid
8800,12386,valid
8801,12608,valid
8802,7601,valid
8803,3862,valid
8804,6639,valid
8805,21462,valid
8806,12711,valid
8807,20976,valid
8808,4188,valid
8809,21183,valid
8810,1159,valid
8811,6479,valid
8812,18759,valid
8813,20893,valid
8814,7137,valid
8815,20906,valid
8816,19384,valid
8817,15341,valid
8818,15147,valid
8819,21507,valid
8820,12281,valid
8821,9195,valid
8822,3329,valid
8823,20778,valid
8824,718,valid
8825,6004,valid
8826,6753,valid
8827,9381,valid
8828,143,valid
8829,15179,valid
8830,12321,valid
8831,9274,valid
8832,12080,valid
8833,12017,valid
8834,3645,valid
8835,7457,valid
8836,16393,valid
8837,254,valid
8838,862,valid
8839,15919,valid
8840,15870,valid
8841,16097,valid
8842,15872,valid
8843,7384,valid
8844,18800,valid
8845,21453,valid
8846,21109,valid
8847,6090,valid
8848,6780,valid
8849,16103,valid
8850,12567,valid
8851,15547,valid
8852,10120,valid
8853,12248,valid
8854,13086,valid
8855,7377,valid
8856,1266,valid
8857,11886,valid
8858,21033,valid
8859,12892,valid
8860,14856,valid
8861,15363,valid
8862,3754,valid
8863,6723,valid
8864,3604,valid
8865,1589,valid
8866,6731,valid
8867,18293,valid
8868,10359,valid
8869,19490,valid
8870,15273,valid
8871,3099,valid
8872,7598,valid
8873,9570,valid
8874,456,valid
8875,7453,valid
8876,4187,valid
8877,15677,valid
8878,17965,valid
8879,18475,valid
8880,279,valid
8881,4009,valid
8882,3483,valid
8883,19402,valid
8884,329,valid
8885,6040,valid
8886,17879,valid
8887,6750,valid
8888,9309,valid
8889,6540,valid
8890,15228,valid
8891,6346,valid
8892,17839,valid
8893,15630,valid
8894,10435,valid
8895,15934,valid
8896,6037,valid
8897,6334,valid
8898,1308,valid
8899,18016,valid
8900,18861,valid
8901,6930,valid
8902,973,valid
8903,9366,valid
8904,18056,valid
8905,18161,valid
8906,18771,valid
8907,15365,valid
8908,18226,valid
8909,6478,valid
8910,20979,valid
8911,13443,valid
8912,21217,valid
8913,9012,valid
8914,18095,valid
8915,13558,valid
8916,13083,valid
8917,8908,valid
8918,12681,valid
8919,3807,valid
8920,9379,valid
8921,90,valid
8922,12015,valid
8923,10407,valid
8924,15081,valid
8925,10466,valid
8926,21203,valid
8927,9652,valid
8928,15701,valid
8929,14886,valid
8930,8929,valid
8931,12280,valid
8932,1184,valid
8933,14996,valid
8934,6086,valid
8935,17852,valid
8936,18575,valid
8937,4034,valid
8938,13484,valid
8939,4769,valid
8940,19412,valid
8941,4245,valid
8942,6330,valid
8943,9468,valid
8944,737,valid
8945,10149,valid
8946,6179,valid
8947,427,valid
8948,12748,valid
8949,15302,valid
8950,21221,valid
8951,15215,valid
8952,12362,valid
8953,15702,valid
8954,20959,valid
8955,1155,valid
8956,1194,valid
8957,6116,valid
8958,7407,valid
8959,42,valid
8960,10251,valid
8961,12605,valid
8962,9880,valid
8963,10,valid
8964,21177,valid
8965,3081,valid
8966,1733,valid
8967,1138,valid
8968,13548,valid
8969,1708,valid
8970,3037,valid
8971,18206,valid
8972,16011,valid
8973,15013,valid
8974,15255,valid
8975,3922,valid
8976,3662,valid
8977,3810,valid
8978,12949,valid
8979,9376,valid
8980,4085,valid
8981,7476,valid
8982,21132,valid
8983,18572,valid
8984,16516,valid
8985,12088,valid
8986,7674,valid
8987,237,valid
8988,6209,valid
8989,10188,valid
8990,12626,valid
8991,3258,valid
8992,10282,valid
8993,12827,valid
8994,13271,valid
8995,7533,valid
8996,6195,valid
8997,13385,valid
8998,3833,valid
8999,7239,valid
9000,15651,valid
9001,451,valid
9002,19430,valid
9003,15351,valid
9004,16394,valid
9005,14881,valid
9006,12451,valid
9007,18131,valid
9008,18172,valid
9009,19433,valid
9010,15282,valid
9011,9819,valid
9012,448,valid
9013,4266,valid
9014,1170,valid
9015,6243,valid
9016,3186,valid
9017,18858,valid
9018,16204,valid
9019,12295,valid
9020,15628,valid
9021,20984,valid
9022,9716,valid
9023,18597,valid
9024,16605,valid
9025,13085,valid
9026,16229,valid
9027,21516,valid
9028,9832,valid
9029,3727,valid
9030,11980,valid
9031,9922,valid
9032,4229,valid
9033,12908,valid
9034,13229,valid
9035,18128,valid
9036,7356,valid
9037,6682,valid
9038,21550,valid
9039,6092,valid
9040,6912,valid
9041,15410,valid
9042,12491,valid
9043,21038,valid
9044,15245,valid
9045,12915,valid
9046,3402,valid
9047,6336,valid
9048,19098,valid
9049,3268,valid
9050,6486,valid
9051,9209,valid
9052,3679,valid
9053,8981,valid
9054,18126,valid
9055,12413,valid
9056,28,valid
9057,7613,valid
9058,8976,valid
9059,16371,valid
9060,8935,valid
9061,12307,valid
9062,9416,valid
9063,6456,valid
9064,9485,valid
9065,12266,valid
9066,3443,valid
9067,10309,valid
9068,9250,valid
9069,179,valid
9070,9641,valid
9071,596,valid
9072,9210,valid
9073,306,valid
9074,6303,valid
9075,9525,valid
9076,6690,valid
9077,21222,valid
9078,4693,valid
9079,9704,valid
9080,3049,valid
9081,15435,valid
9082,13121,valid
9083,13125,valid
9084,16100,valid
9085,9457,valid
9086,244,valid
9087,16616,valid
9088,4089,valid
9089,16529,valid
9090,12902,valid
9091,15970,valid
9092,18285,valid
9093,607,valid
9094,9205,valid
9095,21130,valid
9096,19364,valid
9097,12744,valid
9098,161,valid
9099,7056,valid
9100,12651,valid
9101,10377,valid
9102,9999,valid
9103,6592,valid
9104,9882,valid
9105,19391,valid
9106,9554,valid
9107,20966,valid
9108,1592,valid
9109,7172,valid
9110,1405,valid
9111,15924,valid
9112,19484,valid
9113,16460,valid
9114,21404,valid
9115,4711,valid
9116,19282,valid
9117,630,valid
9118,4615,valid
9119,9014,valid
9120,18023,valid
9121,9892,valid
9122,17938,valid
9123,1357,valid
9124,15636,valid
9125,9810,valid
9126,1787,valid
9127,5987,valid
9128,610,valid
9129,3285,valid
9130,3842,valid
9131,20904,valid
9132,13002,valid
9133,6987,valid
9134,21054,valid
9135,7071,valid
9136,13265,valid
9137,7040,valid
9138,1375,valid
9139,12063,valid
9140,14906,valid
9141,4253,valid
9142,18340,valid
9143,21541,valid
9144,10139,valid
9145,15412,valid
9146,10002,valid
9147,10177,valid
9148,16026,valid
9149,15287,valid
9150,13004,valid
9151,18868,valid
9152,5992,valid
9153,12085,valid
9154,9784,valid
9155,13609,valid
9156,3434,valid
9157,9451,valid
9158,19345,valid
9159,12345,valid
9160,19117,valid
9161,6609,valid
9162,1079,valid
9163,3272,valid
9164,265,valid
9165,18134,valid
9166,4756,valid
9167,4154,valid
9168,1673,valid
9169,9835,valid
9170,13373,valid
9171,337,valid
9172,17865,valid
9173,1723,valid
9174,6586,valid
9175,15634,valid
9176,6388,valid
9177,16602,valid
9178,13030,valid
9179,6515,valid
9180,1556,valid
9181,13088,valid
9182,12038,valid
9183,15904,valid
9184,6280,valid
9185,3770,valid
9186,3543,valid
9187,18207,valid
9188,8909,valid
9189,7669,valid
9190,18716,valid
9191,18879,valid
9192,16154,valid
9193,10241,valid
9194,15949,valid
9195,20784,valid
9196,20718,valid
9197,6994,valid
9198,19224,valid
9199,7462,valid
9200,16495,valid
9201,4603,valid
9202,19359,valid
9203,1704,valid
9204,15582,valid
9205,4754,valid
9206,7206,valid
9207,11956,valid
9208,11853,valid
9209,19193,valid
9210,169,valid
9211,15184,valid
9212,702,valid
9213,21494,valid
9214,12764,valid
9215,1171,valid
9216,139,valid
9217,9434,valid
9218,12067,valid
9219,7267,valid
9220,6646,valid
9221,3896,valid
9222,9067,valid
9223,18252,valid
9224,3158,valid
9225,12586,valid
9226,14910,valid
9227,1613,valid
9228,19165,valid
9229,19538,valid
9230,16272,valid
9231,13403,valid
9232,20734,valid
9233,9796,valid
9234,688,valid
9235,4351,valid
9236,15747,valid
9237,6220,valid
9238,9204,valid
9239,21537,valid
9240,12489,valid
9241,12928,valid
9242,18504,valid
9243,19198,valid
9244,6559,valid
9245,12259,valid
9246,19271,valid
9247,16034,valid
9248,6508,valid
9249,4613,valid
9250,9464,valid
9251,18535,valid
9252,18476,valid
9253,15340,valid
9254,9146,valid
9255,9040,valid
9256,3510,valid
9257,315,valid
9258,13611,valid
9259,12162,valid
9260,20857,valid
9261,4177,valid
9262,18492,valid
9263,7289,valid
9264,15962,valid
9265,9700,valid
9266,18552,valid
